,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ANXA6.8,6.58952540432198e-84,-1.53601032229289,0.064,0.427,2.27009150178892e-79,HSC,ANXA6
BAX.6,6.59897125121395e-84,-2.59142095372725,0.032,0.378,2.27334559604321e-79,HSC,BAX
TRAF3IP3.11,7.20303114531585e-84,-0.703194199961514,0.179,0.608,2.48144422956131e-79,HSC,TRAF3IP3
FLNA.10,1.47305626553909e-83,-1.19183322795734,0.105,0.488,5.07467883478217e-79,HSC,FLNA
MT2A.9,1.85536150017041e-83,-2.8681673932881,0.031,0.371,6.39172036808705e-79,HSC,MT2A
SON.4,2.3676769367622e-83,-0.547133865380058,0.231,0.692,8.15664704714579e-79,HSC,SON
FOXN2.1,2.81778441936574e-83,3.18827583389545,0.42,0.219,9.70726732471497e-79,HSC,FOXN2
GZMH.11,3.27431843083129e-83,-4.9753765189314,0.012,0.339,1.12800269942138e-78,HSC,GZMH
FUS.6,3.82396136393932e-83,-0.532119084233832,0.2,0.649,1.31735468987709e-78,HSC,FUS
FBL.5,7.5329954858299e-83,-2.65035049370891,0.023,0.357,2.5951169448684e-78,HSC,FBL
UBE2L3.5,8.55479538098937e-83,-0.975599730584743,0.072,0.442,2.94712700875084e-78,HSC,UBE2L3
GADD45B.8,8.80328542519357e-83,-3.93548109567428,0.017,0.346,3.03273182897918e-78,HSC,GADD45B
NDUFB3.7,8.85599172603799e-83,-2.93711331950721,0.019,0.354,3.05088914962009e-78,HSC,NDUFB3
MED10.6,9.3483912987995e-83,-2.7691982720225,0.019,0.351,3.22052080243643e-78,HSC,MED10
DDX18.7,1.17929618230448e-82,-2.1147651558132,0.04,0.386,4.06267534803895e-78,HSC,DDX18
POLR2J.7,1.23223300881153e-82,-3.38163748096095,0.014,0.342,4.24504271535572e-78,HSC,POLR2J
MRPS21.3,1.44298200232628e-82,-1.67476451257754,0.036,0.383,4.97107299801403e-78,HSC,MRPS21
GZMB.10,2.00731240318905e-82,-5.29505508325705,0.012,0.336,6.91519122898627e-78,HSC,GZMB
PSMC5.8,2.18645130469176e-82,-3.01718203258042,0.019,0.348,7.53232474466313e-78,HSC,PSMC5
TNFRSF14.3,5.18842966238185e-82,-2.35025147192261,0.02,0.35,1.78741401869055e-77,HSC,TNFRSF14
DYRK1A.5,5.24075720074042e-82,2.52093971311737,0.514,0.33,1.80544085565507e-77,HSC,DYRK1A
PHB2.6,7.46951751752371e-82,-3.14587479227045,0.016,0.343,2.57324878478692e-77,HSC,PHB2
SENP7.7,8.22635438352701e-82,2.99310763464838,0.46,0.267,2.83397908512506e-77,HSC,SENP7
TUFM.7,8.40138532572739e-82,-3.70202872036375,0.013,0.338,2.89427724471309e-77,HSC,TUFM
BACH2.5,1.3376020622444e-81,1.55098884971996,0.463,0.224,4.60803910443195e-77,HSC,BACH2
IER2.8,1.39594574713288e-81,-0.867709330755315,0.213,0.64,4.80903309887276e-77,HSC,IER2
ANXA5.9,1.40462841527261e-81,-2.50215611829801,0.02,0.351,4.83894489061413e-77,HSC,ANXA5
PRMT2.10,1.41342156258258e-81,-1.0556016676228,0.097,0.475,4.86923728309698e-77,HSC,PRMT2
PGLS.10,1.46563652107733e-81,-3.39379895385475,0.024,0.354,5.04911781511139e-77,HSC,PGLS
COX14.4,1.86839999013187e-81,-2.25172178149274,0.018,0.348,6.43663796600428e-77,HSC,COX14
NPC2.9,2.10664742567043e-81,-2.43992282164996,0.037,0.378,7.25740038143462e-77,HSC,NPC2
ANKRD28.1,2.1316396797584e-81,3.08081229382942,0.377,0.175,7.3434986967677e-77,HSC,ANKRD28
EMILIN2.1,2.36043205721842e-81,3.36016779198051,0.304,0.118,8.13168843711745e-77,HSC,EMILIN2
MDH2.6,2.61284870471782e-81,-2.52023194382748,0.024,0.358,9.0012637877529e-77,HSC,MDH2
PPP3CA.9,2.86966970842437e-81,2.46396821172858,0.558,0.398,9.88601214552195e-77,HSC,PPP3CA
ARL4C.10,3.49698067894222e-81,-1.40805502465817,0.096,0.464,1.20470984389559e-76,HSC,ARL4C
CDC37.9,4.61841964918384e-81,-2.39863310820975,0.03,0.368,1.59104556914383e-76,HSC,CDC37
IL10RA.10,5.00734203710521e-81,-1.78202410074837,0.036,0.378,1.72502933178275e-76,HSC,IL10RA
TAPBP.5,5.03364695253972e-81,-0.677197886728376,0.123,0.52,1.73409137514993e-76,HSC,TAPBP
GLIPR1.9,5.24462583031211e-81,-2.08635362611648,0.042,0.384,1.80677359854252e-76,HSC,GLIPR1
MAP3K1.9,5.26387293416239e-81,2.45192857489097,0.509,0.317,1.81340422581894e-76,HSC,MAP3K1
PYHIN1.10,9.34719850218584e-81,-4.57188419988699,0.011,0.331,3.22010988400302e-76,HSC,PYHIN1
CCT8.2,1.35301443114227e-80,-1.87474885015924,0.03,0.365,4.66113471528513e-76,HSC,CCT8
RORA.11,1.72558001749291e-80,-2.27266294850729,0.043,0.382,5.94462316026308e-76,HSC,RORA
MAF.1,1.76601535128036e-80,3.60021083490942,0.313,0.126,6.08392288516084e-76,HSC,MAF
RAC1.10,1.89277316110326e-80,-0.901428562235262,0.137,0.531,6.52060354000074e-76,HSC,RAC1
TSTD1.11,5.51292540160824e-80,-2.87064794969512,0.024,0.35,1.89920280085404e-75,HSC,TSTD1
C9orf78.9,6.12938280278632e-80,-1.15083598657316,0.066,0.423,2.11157237555989e-75,HSC,C9orf78
RAP1GAP2.11,6.53549447325591e-80,2.36087165687175,0.463,0.252,2.25147784603666e-75,HSC,RAP1GAP2
XRCC6.5,6.88108288926974e-80,-1.26330077793223,0.071,0.433,2.37053305535342e-75,HSC,XRCC6
CHMP2A.6,1.64400546092025e-79,-2.73673156402789,0.022,0.345,5.66359881287027e-75,HSC,CHMP2A
SAMD3.11,1.9023795236728e-79,-3.40908907354493,0.022,0.345,6.55369745905281e-75,HSC,SAMD3
ZNHIT1.8,2.92036529598065e-79,-3.329832723121,0.014,0.333,1.00606584446533e-74,HSC,ZNHIT1
SNX3.9,4.87805717014571e-79,-0.721761393958747,0.119,0.51,1.6804906951152e-74,HSC,SNX3
DEPDC5,5.32735442766983e-79,3.66579318533558,0.252,0.086,1.83527360033226e-74,HSC,DEPDC5
SNRPD1.3,7.63394074476561e-79,-2.83393881396793,0.028,0.355,2.62989258657175e-74,HSC,SNRPD1
RABGEF1.1,7.81229035918816e-79,3.03756538071966,0.375,0.179,2.69133402874032e-74,HSC,RABGEF1
SUPT4H1.9,8.25864458696028e-79,-2.80312807363606,0.017,0.336,2.84510306020782e-74,HSC,SUPT4H1
NUCKS1.6,8.59371710656054e-79,-0.906902693553055,0.096,0.469,2.96053554321011e-74,HSC,NUCKS1
TNFRSF1B.9,9.89200161974958e-79,-2.83833989535029,0.017,0.335,3.40779455800373e-74,HSC,TNFRSF1B
CTSD.10,1.00001465037504e-78,-1.52785821864111,0.077,0.43,3.44505047054201e-74,HSC,CTSD
ANAPC11.8,1.50546207060634e-78,-3.00514125677476,0.014,0.333,5.18631683323883e-74,HSC,ANAPC11
CHCHD10.7,2.2006209960066e-78,-3.01008426705386,0.013,0.327,7.58113933124273e-74,HSC,CHCHD10
DPP7.4,2.22077655907085e-78,-2.62163338910328,0.017,0.335,7.65057524599909e-74,HSC,DPP7
MRPL51.7,2.99429641607071e-78,-2.64913164898243,0.013,0.329,1.03153511533636e-73,HSC,MRPL51
TMEM50A.8,3.1204967421358e-78,-0.979928319895386,0.114,0.496,1.07501112766578e-73,HSC,TMEM50A
ZFP36.8,3.64786074653934e-78,-1.45449985041451,0.103,0.467,1.2566880271828e-73,HSC,ZFP36
BANF1.8,4.21314401786381e-78,-2.62634121590601,0.03,0.354,1.45142811415408e-73,HSC,BANF1
PPA1.9,4.80207332289963e-78,-3.53192807982959,0.016,0.331,1.65431425973892e-73,HSC,PPA1
NIBAN1,5.40730016302346e-78,2.78472954429062,0.33,0.137,1.86281490616158e-73,HSC,NIBAN1
NCOA2.7,9.03487577871455e-78,2.25976045345893,0.517,0.333,3.11251470576716e-73,HSC,NCOA2
GADD45GIP1.5,1.1126507274577e-77,-4.63409480553871,0.007,0.315,3.83308175609177e-73,HSC,GADD45GIP1
WAS.8,1.3562861097621e-77,-2.22323418040641,0.037,0.367,4.67240564813044e-73,HSC,WAS
CLTA.8,1.50678297937867e-77,-1.46287164439479,0.059,0.406,5.19086736395951e-73,HSC,CLTA
NOL7.6,2.55787238562235e-77,-1.97101810887764,0.029,0.352,8.81187036846901e-73,HSC,NOL7
AP2M1.7,2.95991854223345e-77,-1.85914064585203,0.031,0.358,1.01969193779942e-72,HSC,AP2M1
HNRNPA3.3,3.62252971123232e-77,-0.497507152760059,0.205,0.64,1.24796148551953e-72,HSC,HNRNPA3
TRERF1,3.70540885057905e-77,3.0211345823623,0.384,0.187,1.27651334902448e-72,HSC,TRERF1
SELENOF.5,4.26623288415315e-77,-0.839738250542112,0.107,0.485,1.46971722859076e-72,HSC,SELENOF
FKBP8.7,6.54900796314272e-77,-1.15802897883131,0.055,0.401,2.25613324330267e-72,HSC,FKBP8
SSU72.5,6.73644015031686e-77,-1.32852584422715,0.069,0.417,2.32070363178416e-72,HSC,SSU72
SNRPN.7,6.97395938920278e-77,-2.90677796797334,0.013,0.325,2.40252900958036e-72,HSC,SNRPN
GTF2A2.4,7.4488408803399e-77,-2.80977875333509,0.018,0.332,2.56612568327709e-72,HSC,GTF2A2
HIPK2.2,1.05119767078935e-76,2.98961329766086,0.41,0.215,3.62137597586932e-72,HSC,HIPK2
LAPTM5.10,1.7713710359894e-76,-0.562941874306425,0.292,0.744,6.10237321898347e-72,HSC,LAPTM5
ZNF706.7,1.91426409320761e-76,-1.28007960326548,0.057,0.399,6.5946398011002e-72,HSC,ZNF706
MGST3.8,2.45862328338129e-76,-2.31387250184741,0.022,0.338,8.46995721124855e-72,HSC,MGST3
PSMA5.7,3.23306881617408e-76,-1.40882049407547,0.058,0.398,1.11379220717197e-71,HSC,PSMA5
SIGIRR.9,4.58203615474547e-76,-2.82875657391505,0.02,0.333,1.57851145530982e-71,HSC,SIGIRR
CBX3.3,5.36983386162551e-76,-0.956214456681449,0.079,0.436,1.84990776532999e-71,HSC,CBX3
LSM3.5,5.45399415910248e-76,-1.67473788934806,0.04,0.367,1.8789009878108e-71,HSC,LSM3
RPS4Y1.8,6.13385448768998e-76,-2.28634133510215,0.059,0.386,2.1131128710092e-71,HSC,RPS4Y1
IK.10,7.84784788901155e-76,-1.27986770819013,0.059,0.397,2.70358359776448e-71,HSC,IK
IKZF3.10,8.06803640743366e-76,-2.35150231586486,0.03,0.349,2.7794385423609e-71,HSC,IKZF3
ARHGEF1.9,8.07058480509488e-76,-1.24860790805845,0.069,0.415,2.78031646535519e-71,HSC,ARHGEF1
HOPX.10,8.47279374426592e-76,-4.36963992484304,0.01,0.314,2.91887744489961e-71,HSC,HOPX
ACAP1.10,1.04678336286286e-75,-1.2776812255994,0.081,0.433,3.60616868506256e-71,HSC,ACAP1
LYAR.11,1.1958968676515e-75,-4.77424299944605,0.01,0.314,4.11986470905942e-71,HSC,LYAR
SSB.6,1.76627225572709e-75,-1.25790833801154,0.066,0.41,6.08480792097982e-71,HSC,SSB
PLP2.9,1.93771838025073e-75,-2.06716180160504,0.032,0.351,6.67543981996377e-71,HSC,PLP2
LINC00861.11,1.99482335434464e-75,-2.35793694558073,0.039,0.362,6.87216645571729e-71,HSC,LINC00861
SNRPB2.4,2.36221314770791e-75,-1.19581178867684,0.059,0.401,8.13782429385374e-71,HSC,SNRPB2
NUMB.8,2.40022950164636e-75,2.34327355244032,0.478,0.283,8.26879063317172e-71,HSC,NUMB
BACH1.4,4.18621353773322e-75,2.44400078933676,0.444,0.242,1.44215056374909e-70,HSC,BACH1
VAMP5.8,4.54954767260078e-75,-3.33499240035352,0.01,0.311,1.56731917321097e-70,HSC,VAMP5
PDCD6.5,4.98792071934407e-75,-1.44286199034765,0.046,0.375,1.71833868781403e-70,HSC,PDCD6
DOK2.8,6.34338017455844e-75,-1.95613013416099,0.045,0.368,2.18529447013538e-70,HSC,DOK2
IQGAP2.7,9.52453996280427e-75,2.14802638279499,0.588,0.458,3.28120401718607e-70,HSC,IQGAP2
APOBEC3G.10,9.82550142283728e-75,-3.55931007414188,0.011,0.314,3.38488524016744e-70,HSC,APOBEC3G
TUBB.6,1.48798736058053e-74,-1.81989163053482,0.034,0.351,5.12611645719993e-70,HSC,TUBB
ALKBH7.7,1.60938563413627e-74,-2.61290540454035,0.007,0.307,5.54433350959944e-70,HSC,ALKBH7
ORMDL1.6,2.03087915070757e-74,-1.0257215764465,0.073,0.418,6.99637867418757e-70,HSC,ORMDL1
MAF1.5,2.05519116167151e-74,-2.81104537406079,0.014,0.318,7.08013355195837e-70,HSC,MAF1
SKP1.7,2.09554610753784e-74,-0.335888199273201,0.285,0.764,7.21915634046786e-70,HSC,SKP1
FYN.8,2.43109735482111e-74,-0.71950379672693,0.161,0.556,8.37513038735872e-70,HSC,FYN
RAD23A.6,2.53086240224317e-74,-2.50391766049489,0.018,0.324,8.71882097572774e-70,HSC,RAD23A
MINOS1.7,2.89592262277623e-74,-9.57448032044172,0,0.294,9.97645343546411e-70,HSC,MINOS1
FGFBP2.10,3.33727738185988e-74,-4.73957888198038,0.017,0.317,1.14969205805073e-69,HSC,FGFBP2
ARPC2.8,3.79945426726129e-74,-0.566250295383849,0.392,0.846,1.30891199507151e-69,HSC,ARPC2
TMEM160.7,5.08266864319045e-74,-1.90297977165143,0.022,0.329,1.75097934757911e-69,HSC,TMEM160
TUBA1A.8,5.79464359858048e-74,-0.591264101451176,0.114,0.491,1.99625471971098e-69,HSC,TUBA1A
PPP1R18.8,6.16331069190864e-74,-1.18882577817442,0.065,0.401,2.12326053336253e-69,HSC,PPP1R18
CCT3.5,6.53552677318472e-74,-2.22892948086289,0.028,0.342,2.25148897336213e-69,HSC,CCT3
RAB5IF.9,8.62148893036802e-74,-1.63230000874519,0.049,0.377,2.97010293651178e-69,HSC,RAB5IF
ATP6V0B.9,8.79766665819906e-74,-1.54151664637446,0.06,0.395,3.03079616374957e-69,HSC,ATP6V0B
IL7R.10,9.0390677601697e-74,-2.85934940817579,0.046,0.36,3.11395884337846e-69,HSC,IL7R
MRPL54.3,9.70038294791932e-74,-3.13958316184474,0.017,0.322,3.34178192555821e-69,HSC,MRPL54
ATP6AP2.9,1.07283685814814e-73,-1.05466394780473,0.06,0.396,3.69592297632035e-69,HSC,ATP6AP2
BCAP31.8,1.10928834392892e-73,-1.55207008447523,0.041,0.363,3.82149834483515e-69,HSC,BCAP31
PRKCH.10,1.18951738670511e-73,-1.82506549253418,0.084,0.426,4.09788739719912e-69,HSC,PRKCH
RPL22L1.7,1.24102289220885e-73,-1.69323052061411,0.045,0.369,4.27532386365948e-69,HSC,RPL22L1
MYH9.7,1.35822303959823e-73,2.33003673037978,0.598,0.526,4.67907837141591e-69,HSC,MYH9
ARPC5L.10,1.59890593515006e-73,-2.62991565950674,0.017,0.321,5.50823094659195e-69,HSC,ARPC5L
ARHGDIA.8,1.61032841974525e-73,-1.10854130492056,0.069,0.409,5.54758140602238e-69,HSC,ARHGDIA
CAPN2.9,1.99712771090577e-73,-2.19776154090009,0.026,0.338,6.88010496407038e-69,HSC,CAPN2
EIF3H.5,2.01421405657571e-73,-0.410671904185893,0.239,0.68,6.93896742490333e-69,HSC,EIF3H
SSNA1.6,2.03579369485209e-73,-4.42739382514165,0.008,0.304,7.01330927876543e-69,HSC,SSNA1
SEPT9.8,2.65043482957796e-73,-9.5801112823731,0,0.291,9.13074798789606e-69,HSC,SEPT9
SIVA1.4,3.31439504819615e-73,-3.33018490469958,0.018,0.321,1.14180909410357e-68,HSC,SIVA1
FLI1.7,4.34587368779962e-73,2.57252237127465,0.527,0.378,1.49715348544697e-68,HSC,FLI1
TMEM256.5,6.10866905226975e-73,-4.25896308807402,0.01,0.306,2.10443648850693e-68,HSC,TMEM256
H1FX.7,7.42504664010428e-73,-1.95713006213047,0.043,0.361,2.55792856751592e-68,HSC,H1FX
TXN.8,7.74569977152899e-73,-1.33326039995519,0.083,0.429,2.66839357129174e-68,HSC,TXN
KLRB1.11,1.05094833975395e-72,-4.35830215503639,0.014,0.311,3.62051703045236e-68,HSC,KLRB1
LINC01578.7,1.14300455278407e-72,2.3350879310811,0.468,0.28,3.93765068434114e-68,HSC,LINC01578
TMEM219.10,1.68229829650568e-72,-1.75226698966672,0.043,0.364,5.79551763146206e-68,HSC,TMEM219
HADHA.6,1.69490044378394e-72,-2.25848276141425,0.04,0.358,5.83893202883568e-68,HSC,HADHA
S1PR4.7,1.76976454726908e-72,-2.45782684840837,0.014,0.315,6.09683886534197e-68,HSC,S1PR4
RHOG.9,1.8577993507764e-72,-1.55556253058875,0.052,0.378,6.4001187634247e-68,HSC,RHOG
TKT.10,2.29822350648042e-72,-1.90852805941045,0.07,0.397,7.91737997982503e-68,HSC,TKT
ISG15.9,2.56754224752804e-72,-2.37377087281343,0.026,0.335,8.8451830427341e-68,HSC,ISG15
TMED9.9,2.60359109649665e-72,-2.68120207609927,0.014,0.314,8.96937132743097e-68,HSC,TMED9
LSM8.3,2.63018929700998e-72,-1.02335752088944,0.06,0.395,9.06100212819939e-68,HSC,LSM8
PGK1.6,4.05360499276156e-72,-0.606925444311741,0.146,0.534,1.39646692000636e-67,HSC,PGK1
TNRC6B.7,4.28751206290365e-72,1.84709207496072,0.649,0.622,1.47704790567031e-67,HSC,TNRC6B
DCTN3.7,4.42741462591254e-72,-2.59931232193306,0.013,0.31,1.52524433862687e-67,HSC,DCTN3
RGS19.7,4.48259112055362e-72,-1.97213598523573,0.025,0.332,1.54425264103072e-67,HSC,RGS19
EIF3I.2,5.36208446560511e-72,-1.32320756325511,0.04,0.359,1.84723809840096e-67,HSC,EIF3I
ACP1.4,5.60654921239203e-72,-2.66135311834745,0.022,0.323,1.93145620366905e-67,HSC,ACP1
POLE4.9,5.90974496481815e-72,-3.9036307806373,0.011,0.305,2.03590714037985e-67,HSC,POLE4
SF3B2.9,7.26579667178203e-72,-1.31411382742574,0.072,0.409,2.50306695342891e-67,HSC,SF3B2
ETV6.8,1.16336788529456e-71,2.57019693280795,0.438,0.248,4.00780236483975e-67,HSC,ETV6
LSM4.5,1.48707426054357e-71,-3.35406709022295,0.016,0.313,5.1229708275726e-67,HSC,LSM4
APEX1.6,1.5306877109664e-71,-4.1740825453341,0.01,0.301,5.27321916427925e-67,HSC,APEX1
MRFAP1.7,1.75741242225404e-71,-1.94602298919385,0.028,0.336,6.05428579466518e-67,HSC,MRFAP1
C1orf56.6,1.79046905468055e-71,-2.66603295243137,0.042,0.351,6.16816589337451e-67,HSC,C1orf56
MRPL57.5,2.10346699040468e-71,-3.88134456328972,0.012,0.304,7.24644378194414e-67,HSC,MRPL57
NDUFAB1.6,2.42026051355609e-71,-2.57425057439034,0.023,0.324,8.33779746920073e-67,HSC,NDUFAB1
PSMD4.5,3.82717559931496e-71,-2.03542495022738,0.03,0.338,1.318461993964e-66,HSC,PSMD4
RNH1.7,4.43610210404616e-71,-1.83431970525902,0.036,0.348,1.5282371748439e-66,HSC,RNH1
PDZD8.1,4.45900223269961e-71,3.33565147117996,0.33,0.15,1.53612626916502e-66,HSC,PDZD8
UTRN.10,5.56859030795704e-71,1.63228799001413,0.657,0.563,1.9183793610912e-66,HSC,UTRN
SPN.10,8.48454897697072e-71,-2.21144191292734,0.023,0.321,2.92292712256641e-66,HSC,SPN
DOCK8.7,8.64311766884227e-71,1.9356095483678,0.621,0.536,2.97755403691616e-66,HSC,DOCK8
CYTH1.5,1.08879403998388e-70,2.07330167725511,0.609,0.539,3.75089546774445e-66,HSC,CYTH1
REEP5.6,1.61057781114029e-70,-1.26644303276665,0.051,0.37,5.54844055937831e-66,HSC,REEP5
KDM6A.5,1.99993987605899e-70,2.34735634901732,0.484,0.304,6.88979287302321e-66,HSC,KDM6A
SPOCK2.10,2.08202475942997e-70,-3.09500080386484,0.022,0.315,7.17257529623625e-66,HSC,SPOCK2
NDUFS7.7,2.35589185126563e-70,-3.11818405545033,0.019,0.314,8.11604742761011e-66,HSC,NDUFS7
DAZAP2.9,2.38224802817002e-70,-0.552808555729166,0.162,0.547,8.20684445704571e-66,HSC,DAZAP2
MZT2A.8,5.16336055238235e-70,-2.96314272553708,0.031,0.331,1.77877771029572e-65,HSC,MZT2A
C6orf48.9,6.49050462506775e-70,-9.6244980372309,0,0.281,2.23597884333584e-65,HSC,C6orf48
AOAH.11,1.16193695855277e-69,-2.7391588745075,0.037,0.339,4.00287282221428e-65,HSC,AOAH
CASP4.8,1.22499901932097e-69,-1.02580099670049,0.067,0.396,4.22012162156075e-65,HSC,CASP4
RFX7,1.66241587383461e-69,3.00562250300156,0.359,0.175,5.72702268536024e-65,HSC,RFX7
OSBPL3,1.8293873314808e-69,3.23511930668949,0.306,0.132,6.30223935695134e-65,HSC,OSBPL3
FAM49B.11,2.91640889600359e-69,1.7747992559578,0.653,0.632,1.00470286467324e-64,HSC,FAM49B
TBCB.7,2.97426726295157e-69,-1.83456349781729,0.037,0.343,1.02463507208682e-64,HSC,TBCB
FCGR3A.10,3.4596307557308e-69,-4.24196798361997,0.013,0.299,1.19184279534926e-64,HSC,FCGR3A
CSK.7,4.06093378546121e-69,-0.909725533847735,0.061,0.387,1.39899168909139e-64,HSC,CSK
RANBP1.3,4.2403535643849e-69,-2.48955459552194,0.016,0.305,1.4608018029306e-64,HSC,RANBP1
NDUFA6.6,4.3244833160242e-69,-3.08281051383494,0.014,0.303,1.48978450237034e-64,HSC,NDUFA6
KLRD1.10,8.04381676134027e-69,-3.06670488403455,0.028,0.321,2.77109487428172e-64,HSC,KLRD1
USP3.8,1.21499535212062e-68,2.18750951895043,0.552,0.422,4.18565898805555e-64,HSC,USP3
CLK1.5,1.26917989307491e-68,2.67534866880187,0.527,0.407,4.37232473164305e-64,HSC,CLK1
RIPOR2.5,1.34065967203127e-68,1.30986528276359,0.724,0.762,4.61857257014773e-64,HSC,RIPOR2
POLD4.9,1.47260214979646e-68,-2.29334532703268,0.02,0.31,5.07311440604879e-64,HSC,POLD4
LAMTOR2.8,1.62953836366958e-68,-3.361187564597,0.013,0.3,5.61375966284172e-64,HSC,LAMTOR2
GDI2.10,1.88787484280213e-68,-0.722000508524487,0.101,0.447,6.50372883345335e-64,HSC,GDI2
CHMP4A.6,2.90015407182759e-68,-1.12248445307945,0.054,0.368,9.99103077744605e-64,HSC,CHMP4A
NDUFS8.6,3.62883608878194e-68,-3.37385236370754,0.012,0.296,1.25013403258538e-63,HSC,NDUFS8
OSTC.8,3.76672170041546e-68,-2.02069951248156,0.029,0.327,1.29763562579313e-63,HSC,OSTC
ATP5MC1.2,4.17420948325461e-68,-4.44838742319329,0.007,0.287,1.43801516698121e-63,HSC,ATP5MC1
ARGLU1.5,4.19081273549456e-68,-0.330461886250835,0.189,0.599,1.44373498737788e-63,HSC,ARGLU1
TOMM22.2,5.16658560880989e-68,-2.93036144077861,0.012,0.295,1.77988874223501e-63,HSC,TOMM22
CNPY3.10,1.15021824128817e-67,-1.224988526746,0.035,0.335,3.96250184123776e-63,HSC,CNPY3
RUNX2.1,1.18303601034856e-67,3.09706258902117,0.302,0.129,4.07555905565077e-63,HSC,RUNX2
ARID2.4,1.38053282697576e-67,2.66137485890948,0.451,0.278,4.7559355889315e-63,HSC,ARID2
CCT4.6,1.95488802209969e-67,-1.49935984760663,0.057,0.369,6.73458923613344e-63,HSC,CCT4
PSME4.1,2.77128008738374e-67,2.86900104289292,0.407,0.229,9.54705990103697e-63,HSC,PSME4
SLC38A1.10,2.78718547675004e-67,-1.63818888751882,0.058,0.368,9.60185396740388e-63,HSC,SLC38A1
TIMP1.11,2.89708056729937e-67,-2.83429498799482,0.026,0.317,9.98044255434632e-63,HSC,TIMP1
BIN1.9,3.43085655881789e-67,-4.66339978237366,0.008,0.285,1.18193008451276e-62,HSC,BIN1
MRPS34.3,5.53005558867366e-67,-3.43845666393488,0.01,0.288,1.90510415029808e-62,HSC,MRPS34
TWF2.9,6.2489568797205e-67,-2.85316807944759,0.014,0.295,2.15276564506371e-62,HSC,TWF2
BUD31.8,6.2812492311373e-67,-2.31048344952253,0.03,0.321,2.1638903601268e-62,HSC,BUD31
ZNF609.10,6.28814591188455e-67,2.74175448686805,0.427,0.249,2.16626626664423e-62,HSC,ZNF609
PPP4C.6,6.87637718918189e-67,-1.67501133225778,0.03,0.324,2.36891194167316e-62,HSC,PPP4C
EVI2A.11,7.47466869957471e-67,-2.5554403083621,0.024,0.309,2.57502336700349e-62,HSC,EVI2A
CMPK1.6,8.61280762933653e-67,-0.673566494178935,0.07,0.397,2.96711222830643e-62,HSC,CMPK1
ECH1.5,9.88694413379402e-67,-1.98828273692558,0.019,0.305,3.40605225409204e-62,HSC,ECH1
CCT7.5,1.24048603266158e-66,-2.7063990400175,0.01,0.288,4.27347438251915e-62,HSC,CCT7
LSM6.5,1.41434726862504e-66,-1.79842105063267,0.02,0.308,4.87242634041326e-62,HSC,LSM6
CCDC12.6,1.41867454813149e-66,-1.67215856348331,0.037,0.335,4.88733381831298e-62,HSC,CCDC12
STAM.1,1.47673253340312e-66,3.64019797919139,0.256,0.099,5.08734357757373e-62,HSC,STAM
TGFB1.10,1.9240169765465e-66,-0.832571403912117,0.116,0.461,6.6282384842027e-62,HSC,TGFB1
ROMO1.7,1.9671470902719e-66,-3.39376139718217,0.013,0.292,6.7768217259867e-62,HSC,ROMO1
NAA38.7,2.70725603451697e-66,-1.52892438658055,0.051,0.358,9.32649703891097e-62,HSC,NAA38
DBNL.6,2.89607114908451e-66,-1.56416696711508,0.039,0.336,9.97696510859614e-62,HSC,DBNL
TMED2.10,3.14018831225682e-66,-1.81860502070164,0.035,0.33,1.08179487357248e-61,HSC,TMED2
CD81.9,3.45558941246082e-66,-3.7197449470103,0.013,0.29,1.19045055259275e-61,HSC,CD81
NME2.5,8.71362339125313e-66,-1.74726964281556,0.041,0.332,3.00184325828671e-61,HSC,NME2
TMEM123.9,9.04310425970282e-66,-0.604079595341118,0.12,0.477,3.11534941746762e-61,HSC,TMEM123
TAP1.8,9.42441221186609e-66,-2.9693425192905,0.018,0.298,3.24671000698787e-61,HSC,TAP1
MAGOH.8,9.90989894256299e-66,-1.32360260164055,0.045,0.344,3.41396018571295e-61,HSC,MAGOH
ATRAID.6,9.94288341583656e-66,-1.58236665157557,0.029,0.319,3.42532333675569e-61,HSC,ATRAID
FCER1G.9,1.06003008271688e-65,-2.70341053087283,0.061,0.352,3.65180363495966e-61,HSC,FCER1G
DHRS7.9,1.07463120009129e-65,-0.9612646863394,0.082,0.407,3.7021044843145e-61,HSC,DHRS7
ENY2.8,1.16292100165903e-65,-0.856260668799126,0.082,0.407,4.00626285071535e-61,HSC,ENY2
VTI1A.5,1.41315514771771e-65,2.4245840030363,0.477,0.312,4.86831948388752e-61,HSC,VTI1A
NDUFB5.5,1.51476841741784e-65,-1.96801076431397,0.024,0.308,5.21837719800445e-61,HSC,NDUFB5
MYO1G.9,1.63548529573338e-65,-1.55946789220852,0.04,0.336,5.63424684380148e-61,HSC,MYO1G
HSPA5.8,2.4555779488347e-65,-0.927660114735878,0.075,0.394,8.45946603373555e-61,HSC,HSPA5
PIK3IP1.11,2.56341847908431e-65,-1.87013847622943,0.049,0.347,8.83097666044547e-61,HSC,PIK3IP1
LSM5.5,3.09086009307045e-65,-1.85559471266394,0.026,0.313,1.06480130206277e-60,HSC,LSM5
RUNX3.11,3.49909489704365e-65,-2.14386599419787,0.043,0.335,1.20543819203154e-60,HSC,RUNX3
IMP3.7,5.59045602134981e-65,-3.31195881598787,0.014,0.289,1.92591209935501e-60,HSC,IMP3
