,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
NR1D2,8.07112550929468e-50,0.75353230129251,0.285,0.186,2.78050273795202e-45,MAIT cell,NR1D2
ZFP36L1.1,9.72216179613367e-50,0.503990643924345,0.524,0.414,3.34928473876805e-45,MAIT cell,ZFP36L1
DHRS7.5,9.96977640990692e-50,0.4127936480311,0.527,0.402,3.43458797321293e-45,MAIT cell,DHRS7
CLINT1.2,8.38231585664462e-49,0.54234141000841,0.402,0.293,2.88770781261407e-44,MAIT cell,CLINT1
MYO5A,1.17661412271594e-48,0.580973573978728,0.289,0.186,4.0534356527564e-44,MAIT cell,MYO5A
DGKA.6,1.5104482287142e-48,-0.924067349977396,0.197,0.315,5.20349414792041e-44,MAIT cell,DGKA
ARL15.4,1.68156261932387e-48,0.43776883747598,0.353,0.241,5.79298322357075e-44,MAIT cell,ARL15
VWA8,1.83672546039332e-48,0.622738818055091,0.301,0.199,6.32751921105498e-44,MAIT cell,VWA8
TBC1D5.5,1.87448911668912e-48,0.447980980277046,0.432,0.315,6.45761500699403e-44,MAIT cell,TBC1D5
PTPN4.2,2.61844724411044e-48,0.358206201577456,0.63,0.509,9.02055075596046e-44,MAIT cell,PTPN4
LYSMD2,3.14023517064888e-48,0.660350227742927,0.312,0.212,1.08181101628854e-43,MAIT cell,LYSMD2
PSIP1.4,1.15853094397722e-47,-0.559704357358473,0.449,0.556,3.99113910200151e-43,MAIT cell,PSIP1
CDC14A.6,1.3933318144916e-47,0.406297146370859,0.535,0.421,4.80002810092357e-43,MAIT cell,CDC14A
FXYD5.4,2.7987717916201e-47,-0.412877124369581,0.686,0.755,9.64176882213126e-43,MAIT cell,FXYD5
LYST.3,3.8690199936652e-47,0.595470973735932,0.336,0.232,1.33287738781766e-42,MAIT cell,LYST
SEPT6.4,4.29497843106238e-47,-0.813272258326198,0.215,0.333,1.47962006950099e-42,MAIT cell,SEPT6
DLEU2.1,5.90433417281749e-47,0.525172002709919,0.316,0.211,2.03404312253562e-42,MAIT cell,DLEU2
EVL.1,2.90363372059033e-46,-0.355593383276518,0.739,0.8,1.00030181674337e-41,MAIT cell,EVL
ANTXR2.1,3.80366051954184e-46,0.558786873592799,0.281,0.182,1.31036104898217e-41,MAIT cell,ANTXR2
MINOS1.4,5.6143141840079e-46,-0.783937348186563,0.203,0.318,1.93413123639072e-41,MAIT cell,MINOS1
JARID2.1,1.2283269372861e-45,0.601907135568479,0.34,0.239,4.2315862989506e-41,MAIT cell,JARID2
ZNF652.1,1.43039309974692e-45,0.616849236135016,0.365,0.264,4.92770422862815e-41,MAIT cell,ZNF652
PPP1R2.3,1.79901891668881e-45,-0.528890394902539,0.514,0.608,6.19762016799295e-41,MAIT cell,PPP1R2
ARFGAP3,3.0867030589828e-45,0.672965677418526,0.266,0.174,1.06336920381957e-40,MAIT cell,ARFGAP3
RAPGEF1.3,6.33479140782734e-45,0.482974486150081,0.339,0.233,2.18233563999652e-40,MAIT cell,RAPGEF1
CASP4.5,1.03029329481469e-44,0.43608906387173,0.481,0.372,3.54936040063659e-40,MAIT cell,CASP4
CFLAR.5,1.74608241564916e-44,0.361845681383977,0.616,0.505,6.01525392191136e-40,MAIT cell,CFLAR
DNAJB9,4.08038849598521e-44,0.664359141095259,0.255,0.165,1.4056938368669e-39,MAIT cell,DNAJB9
LINC-PINT,8.49719999161215e-44,0.697853489785506,0.264,0.172,2.92728539711039e-39,MAIT cell,LINC-PINT
SNHG6.3,9.40434179980882e-44,0.337489318625171,0.478,0.345,3.23979575003414e-39,MAIT cell,SNHG6
MSN.6,9.45431795886984e-44,0.2975146446843,0.681,0.577,3.25701253683066e-39,MAIT cell,MSN
TRBC1.5,1.59619407537656e-43,-0.781714022214296,0.477,0.551,5.49888858967224e-39,MAIT cell,TRBC1
NDFIP1.5,1.90757346381383e-43,-0.600560472104845,0.563,0.635,6.57159058283865e-39,MAIT cell,NDFIP1
HSPA5.6,5.10937624101306e-43,0.439205797054193,0.502,0.393,1.760180115029e-38,MAIT cell,HSPA5
PBXIP1.5,1.69931425372733e-42,0.427497372897437,0.515,0.412,5.85413760409065e-38,MAIT cell,PBXIP1
SLCO3A1.1,1.72194729777588e-42,0.525284107656779,0.329,0.23,5.9321084408379e-38,MAIT cell,SLCO3A1
KRTCAP2.5,2.1123415084927e-42,0.34846854603705,0.689,0.587,7.27701649675736e-38,MAIT cell,KRTCAP2
C6orf48.4,2.99227745574977e-42,-0.720924423509234,0.248,0.357,1.0308395835058e-37,MAIT cell,C6orf48
ZFP36.6,3.48905939304303e-42,0.766755780327739,0.487,0.398,1.20198096090332e-37,MAIT cell,ZFP36
FAM107B.2,3.58260138735296e-42,0.348982253607037,0.716,0.638,1.23420617794309e-37,MAIT cell,FAM107B
TNIK.4,3.72631147457918e-42,0.398448937257961,0.502,0.395,1.28371430299253e-37,MAIT cell,TNIK
SELENOK.5,3.77644811544065e-42,0.408921005313179,0.541,0.431,1.3009863757693e-37,MAIT cell,SELENOK
PHF21A.1,3.80417410321922e-42,0.484394627905644,0.33,0.229,1.31053797855902e-37,MAIT cell,PHF21A
PSME2.5,5.26931568110945e-42,0.384458852934692,0.638,0.537,1.81527925214221e-37,MAIT cell,PSME2
C12orf57.1,5.95419431681984e-42,-0.284805708124923,0.688,0.755,2.05121994214443e-37,MAIT cell,C12orf57
SLC20A1.1,6.72265378193481e-42,0.598850203732345,0.265,0.174,2.31595422787654e-37,MAIT cell,SLC20A1
HLA-F.6,1.65701907266821e-41,0.264134043493137,0.797,0.713,5.70843070534199e-37,MAIT cell,HLA-F
NFAT5.3,1.72578503259529e-41,0.515682135953656,0.377,0.275,5.94532943729078e-37,MAIT cell,NFAT5
PCNX2,2.61519784061743e-41,0.58799322551206,0.29,0.198,9.00935656092706e-37,MAIT cell,PCNX2
WWOX.1,4.80411036018304e-41,0.566667396535082,0.311,0.215,1.65501601908306e-36,MAIT cell,WWOX
PTGER2.3,5.98220109951666e-41,0.587739641342435,0.285,0.19,2.06086827878349e-36,MAIT cell,PTGER2
CYCS.4,7.4156373859302e-41,0.431638048719188,0.545,0.445,2.55468707945295e-36,MAIT cell,CYCS
SEC11C.6,7.81641427598671e-41,0.497901597764096,0.413,0.313,2.69275471807742e-36,MAIT cell,SEC11C
ATP6V0C,1.96252052663263e-40,0.662313859468386,0.257,0.17,6.76088321424941e-36,MAIT cell,ATP6V0C
UBAC2.5,2.04712594133778e-40,0.322306926067481,0.534,0.421,7.05234886790864e-36,MAIT cell,UBAC2
CORO1B.5,3.46104593807204e-40,-0.799092316438994,0.206,0.313,1.19233032566582e-35,MAIT cell,CORO1B
LAT.3,4.40873136516186e-40,-0.547251339011088,0.391,0.498,1.51880795529826e-35,MAIT cell,LAT
ANKRD28,5.00379031266825e-40,0.603088370893247,0.285,0.194,1.72380576271421e-35,MAIT cell,ANKRD28
ADD3.3,8.04427354569115e-40,-0.480337416295941,0.507,0.604,2.7712522364906e-35,MAIT cell,ADD3
PSMB9.5,1.07551636474517e-39,0.250320551267488,0.746,0.641,3.70515387654712e-35,MAIT cell,PSMB9
HNRNPUL1.2,1.32111094222082e-39,0.486139459738295,0.429,0.333,4.55122719595073e-35,MAIT cell,HNRNPUL1
TMED10.4,5.89168645940346e-39,0.462116598239041,0.438,0.342,2.02968598526449e-34,MAIT cell,TMED10
ST13.5,8.62248421991888e-39,-0.47655800727691,0.478,0.567,2.97044581376205e-34,MAIT cell,ST13
IQGAP2.5,1.39571594121584e-38,0.275674776111002,0.578,0.471,4.80824141748855e-34,MAIT cell,IQGAP2
TOMM5.1,1.57395349346204e-38,0.522691427197137,0.355,0.26,5.42226978497672e-34,MAIT cell,TOMM5
MGAT5.2,3.73577732276032e-38,0.445841943939194,0.308,0.213,1.28697528769093e-33,MAIT cell,MGAT5
ARL6IP5.4,4.7044719583903e-38,-0.423527938235298,0.629,0.692,1.62069058966546e-33,MAIT cell,ARL6IP5
HM13.1,4.92559164092906e-38,0.537020307624961,0.344,0.253,1.69686632030006e-33,MAIT cell,HM13
SOD1.1,8.01793657833443e-38,-0.332083730452346,0.689,0.741,2.76217915123621e-33,MAIT cell,SOD1
ITM2A.5,1.1653785233924e-37,-0.608731740881438,0.348,0.454,4.0147290130868e-33,MAIT cell,ITM2A
GNAQ.6,1.34965690596873e-37,-1.00410260123107,0.159,0.255,4.64956804106227e-33,MAIT cell,GNAQ
KAT2B,2.87352743277247e-37,0.527222102252319,0.276,0.188,9.89930200590115e-33,MAIT cell,KAT2B
CCDC85B.4,3.20928570208722e-37,0.35584128495949,0.578,0.48,1.10559892436905e-32,MAIT cell,CCDC85B
RESF1.2,4.55247874190071e-37,0.405172874537707,0.338,0.24,1.56832892658479e-32,MAIT cell,RESF1
EVI2B.3,4.72440000181258e-37,-0.469899030735163,0.473,0.564,1.62755580062443e-32,MAIT cell,EVI2B
ABHD17A.7,5.53962221200648e-37,0.365043941883966,0.51,0.407,1.90839985203623e-32,MAIT cell,ABHD17A
MBNL2,7.02537400414567e-37,0.566175971360254,0.314,0.225,2.42024134442818e-32,MAIT cell,MBNL2
INPP5D.6,8.40860068020358e-37,0.410206923752872,0.442,0.342,2.89676293433013e-32,MAIT cell,INPP5D
KIAA1551.6,2.77306832726322e-36,-0.808516500104062,0.2,0.298,9.55322038742179e-32,MAIT cell,KIAA1551
NECAP2.4,2.81925457293739e-36,-0.658678189276155,0.239,0.344,9.7123320037693e-32,MAIT cell,NECAP2
MAP3K1.7,3.06124599624269e-36,-1.01739155580347,0.176,0.27,1.0545992457056e-31,MAIT cell,MAP3K1
SLA.5,3.67232744071482e-36,0.509019244977944,0.341,0.25,1.26511680332625e-31,MAIT cell,SLA
TAB2.4,4.57467895895858e-36,-0.846277552809791,0.204,0.303,1.57597690136123e-31,MAIT cell,TAB2
XIST.1,8.2283510209566e-36,-0.759155549965862,0.244,0.341,2.83466692671955e-31,MAIT cell,XIST
PCED1B-AS1.4,8.76895731098107e-36,0.258284673842984,0.467,0.343,3.02090579363298e-31,MAIT cell,PCED1B-AS1
EHD1.6,9.82012128949537e-36,0.468569772084059,0.358,0.263,3.38303178423115e-31,MAIT cell,EHD1
CD3G.4,1.22651468680801e-35,-0.358516842239866,0.764,0.8,4.22534309605361e-31,MAIT cell,CD3G
NAP1L1.7,1.34566779209085e-35,-0.339603491788185,0.769,0.796,4.63582554375299e-31,MAIT cell,NAP1L1
CD52.4,1.40126644456164e-35,-0.351425507349376,0.972,0.954,4.82736290151484e-31,MAIT cell,CD52
CALM3.1,1.78388477182022e-35,-0.502240473159934,0.392,0.496,6.14548303892066e-31,MAIT cell,CALM3
CMTM7.4,3.91260702179483e-35,-0.747972518298528,0.172,0.27,1.34789311900832e-30,MAIT cell,CMTM7
FAM117A.1,4.99013421680064e-35,0.53885629381723,0.304,0.219,1.71910123768782e-30,MAIT cell,FAM117A
PPP1R10.4,5.57563340433502e-35,0.443175690521456,0.404,0.312,1.92080570779341e-30,MAIT cell,PPP1R10
LINC00513.6,6.04177997265139e-35,0.410740028229634,0.366,0.271,2.0813932005784e-30,MAIT cell,LINC00513
PREX1.6,6.74735020738529e-35,0.370505897427385,0.359,0.263,2.32446214644423e-30,MAIT cell,PREX1
RUNX1.5,7.17876408226655e-35,0.293161521310124,0.512,0.406,2.47308422634083e-30,MAIT cell,RUNX1
PNISR,7.69232311511684e-35,-0.306716609206191,0.743,0.794,2.65000531315775e-30,MAIT cell,PNISR
APMAP.7,8.46406754725573e-35,0.296090483109199,0.363,0.257,2.9158712700296e-30,MAIT cell,APMAP
LIMD2,9.04063534220225e-35,-0.361115713018763,0.654,0.715,3.11449887538868e-30,MAIT cell,LIMD2
MAML2.7,1.00713314071311e-34,-1.01714450537038,0.379,0.46,3.46957366975668e-30,MAIT cell,MAML2
EIF3E.5,1.02026285024477e-34,-0.292761996914111,0.861,0.851,3.51480551909324e-30,MAIT cell,EIF3E
RAB29.4,1.20422561711271e-34,0.493955315961571,0.3,0.211,4.14855725095327e-30,MAIT cell,RAB29
MYLIP.3,1.39865014254998e-34,0.412731277815694,0.446,0.345,4.81834974108468e-30,MAIT cell,MYLIP
CD37,1.67979187688407e-34,-0.290598406294833,0.778,0.816,5.78688301586563e-30,MAIT cell,CD37
PDIA3.6,3.21258603648835e-34,0.270923519785404,0.653,0.56,1.10673588957024e-29,MAIT cell,PDIA3
CD28.6,4.00698928542013e-34,0.390428347400113,0.347,0.254,1.38040780882723e-29,MAIT cell,CD28
POLR2J3.1.2,4.37894544164714e-34,-0.755352306512371,0.16,0.254,1.50854670464744e-29,MAIT cell,POLR2J3.1
CAMTA1.1,4.94927194465447e-34,0.498524347236054,0.357,0.269,1.70502418493346e-29,MAIT cell,CAMTA1
MYADM.1,6.55711796963082e-34,0.571293861436374,0.277,0.193,2.25892714053782e-29,MAIT cell,MYADM
BZW1.5,1.5341786976885e-33,0.354263474895451,0.541,0.448,5.2852456135369e-29,MAIT cell,BZW1
ANP32E.4,1.64596621442959e-33,0.428950758202676,0.414,0.322,5.67035360870993e-29,MAIT cell,ANP32E
IQGAP1.6,2.21882715356116e-33,0.329958819344431,0.569,0.474,7.64385954401819e-29,MAIT cell,IQGAP1
SELENOT.4,2.89465691928677e-33,0.360564696853668,0.502,0.407,9.97209308694291e-29,MAIT cell,SELENOT
JUN.2,3.41772841186171e-33,0.719325866787043,0.697,0.692,1.17740743788636e-28,MAIT cell,JUN
IKZF3.4,4.70477318923559e-33,0.297133856303549,0.543,0.439,1.62079436369166e-28,MAIT cell,IKZF3
RAB8B.4,6.02865363985681e-33,0.446559912173255,0.368,0.277,2.07687117893067e-28,MAIT cell,RAB8B
ELOVL5.5,7.50791944101866e-33,0.477592151334829,0.362,0.275,2.58647824743093e-28,MAIT cell,ELOVL5
ADGRE5.6,7.92070647157009e-33,0.442813213351895,0.512,0.417,2.7286833794559e-28,MAIT cell,ADGRE5
FAF1.4,8.05121989243111e-33,0.352241393065748,0.419,0.32,2.77364525294252e-28,MAIT cell,FAF1
INTS6.2,1.06065964403079e-32,0.486450447712539,0.376,0.288,3.65397247368607e-28,MAIT cell,INTS6
EIF3H.5,1.2374747742562e-32,-0.280243165741962,0.745,0.787,4.26310059731261e-28,MAIT cell,EIF3H
BICRAL.1,2.04146334097121e-32,0.466945868891125,0.321,0.234,7.03284120964581e-28,MAIT cell,BICRAL
USO1,2.3939272812221e-32,0.528633979285354,0.26,0.181,8.24707948381013e-28,MAIT cell,USO1
ARF1.5,2.77646829450227e-32,0.293897773306929,0.633,0.552,9.5649332745603e-28,MAIT cell,ARF1
FNBP1.2,2.87934457990052e-32,0.306175197259902,0.694,0.624,9.91934207775728e-28,MAIT cell,FNBP1
VPS13C.4,3.42414437223804e-32,0.343276855437797,0.529,0.444,1.179617736236e-27,MAIT cell,VPS13C
DNAJC3,5.56103494220164e-32,0.484140552264762,0.306,0.222,1.91577653758847e-27,MAIT cell,DNAJC3
P4HB.6,7.34774722196136e-32,0.391247886571702,0.45,0.356,2.53129891796569e-27,MAIT cell,P4HB
QKI.3,1.35914369232852e-31,0.511740551285463,0.366,0.278,4.68225002007174e-27,MAIT cell,QKI
SURF4.2,1.67407860055752e-31,0.523893728269003,0.296,0.214,5.76720077892064e-27,MAIT cell,SURF4
MT-ND6.1,1.705088980513e-31,0.250397958354794,0.392,0.301,5.87403153786727e-27,MAIT cell,MT-ND6
HSP90B1.5,1.85221611872018e-31,0.292004340603481,0.619,0.524,6.38088452899103e-27,MAIT cell,HSP90B1
WIPF1.5,2.13935071497951e-31,0.256550516016219,0.645,0.559,7.37006321310442e-27,MAIT cell,WIPF1
RAB9A.1,3.16134554605477e-31,0.533015673673652,0.26,0.181,1.08908354061587e-26,MAIT cell,RAB9A
STIM2.1,5.46780685439799e-31,0.410000507310592,0.413,0.324,1.88365946134011e-26,MAIT cell,STIM2
TSPAN14.2,5.69969659139595e-31,-0.701855686890895,0.215,0.307,1.9635454757359e-26,MAIT cell,TSPAN14
RASGRP2.1,6.6744336799249e-31,-0.59821431593157,0.257,0.352,2.29934240273413e-26,MAIT cell,RASGRP2
ZFAND3.4,7.1088140060794e-31,0.293342214463299,0.444,0.346,2.44898642509435e-26,MAIT cell,ZFAND3
SIPA1,8.42373214858661e-31,0.559144926180955,0.254,0.178,2.90197572518809e-26,MAIT cell,SIPA1
OGDH.2,9.38268099807228e-31,0.464543869575135,0.276,0.196,3.2323336038359e-26,MAIT cell,OGDH
BIRC3.7,1.3261766304161e-30,-0.71616842277645,0.235,0.325,4.56867849178346e-26,MAIT cell,BIRC3
CXCR4.3,1.35061740382692e-30,0.486486995120646,0.72,0.641,4.65287695618374e-26,MAIT cell,CXCR4
PIM1.3,1.47115114380439e-30,0.450304302726336,0.414,0.326,5.06811569040614e-26,MAIT cell,PIM1
MYDGF.5,1.9114843756978e-30,0.451258837162613,0.351,0.268,6.58506367427893e-26,MAIT cell,MYDGF
LRBA.6,3.95497487274318e-30,0.273002987227739,0.512,0.416,1.36248884366003e-25,MAIT cell,LRBA
ANXA2R.1,5.31394651189046e-30,0.496882532527726,0.343,0.261,1.83065457334626e-25,MAIT cell,ANXA2R
DENND4A.4,6.70821612905114e-30,0.340936633056029,0.437,0.342,2.31098045645812e-25,MAIT cell,DENND4A
RANBP9.1,8.97468529833004e-30,0.460604392286714,0.293,0.211,3.0917790852747e-25,MAIT cell,RANBP9
CANX.5,9.26659832735209e-30,0.42145574411388,0.418,0.334,3.19234312377279e-25,MAIT cell,CANX
CDC73.1,9.73594767509677e-30,0.424738795872266,0.358,0.274,3.35403397407084e-25,MAIT cell,CDC73
SFXN1.4,1.00849891239943e-29,-0.65439402584739,0.189,0.281,3.47427875321604e-25,MAIT cell,SFXN1
LCP2.2,1.63576169204381e-29,0.36779817012248,0.474,0.391,5.63519902909094e-25,MAIT cell,LCP2
TRBC2.3,1.7202861359861e-29,-0.443280719553119,0.803,0.799,5.92638573847211e-25,MAIT cell,TRBC2
STK39.1,1.99986085275123e-29,0.346395497591475,0.292,0.208,6.88952063772799e-25,MAIT cell,STK39
TMEM258.4,3.64459447569098e-29,0.250460767830481,0.724,0.638,1.25556279687554e-24,MAIT cell,TMEM258
GLS.4,5.1593881867172e-29,0.337268326648891,0.543,0.458,1.77740923032408e-24,MAIT cell,GLS
MBD2.1,6.3199696748542e-29,0.496596572462807,0.304,0.227,2.17722955298727e-24,MAIT cell,MBD2
SYNRG.1,8.12132195489401e-29,0.399960050105127,0.47,0.391,2.79779541346098e-24,MAIT cell,SYNRG
SSBP2.5,1.28940514559945e-28,-0.91153889914105,0.169,0.25,4.44200072659012e-24,MAIT cell,SSBP2
MT-ATP8,1.5460975979382e-28,0.434455153732983,0.295,0.215,5.32630622489708e-24,MAIT cell,MT-ATP8
IER2.4,1.57181793078739e-28,0.383003814857864,0.726,0.654,5.41491277156254e-24,MAIT cell,IER2
RASA1.1,1.68249265649563e-28,0.38761787115317,0.297,0.217,5.79618720162744e-24,MAIT cell,RASA1
INPP4A.3,1.68402829021257e-28,0.329161928330321,0.393,0.307,5.80147745978229e-24,MAIT cell,INPP4A
CAST.4,2.6437063087469e-28,0.264225906115012,0.675,0.59,9.10756823363306e-24,MAIT cell,CAST
SP140.4,2.79770200987077e-28,0.371591742455935,0.33,0.245,9.63808342400481e-24,MAIT cell,SP140
ANP32B.5,3.44558225690122e-28,-0.319516798379295,0.63,0.685,1.18700308750247e-23,MAIT cell,ANP32B
RHEB.3,3.98251088926784e-28,0.435780950194989,0.326,0.247,1.37197500135277e-23,MAIT cell,RHEB
SMAP1.2,7.85402259673194e-28,0.363051384136063,0.403,0.319,2.70571078457415e-23,MAIT cell,SMAP1
UBAP1,8.65631452669236e-28,0.435199451659682,0.292,0.214,2.98210035444552e-23,MAIT cell,UBAP1
DERL1.1,9.27284485811177e-28,0.506534277608769,0.257,0.183,3.19449505361951e-23,MAIT cell,DERL1
INPP4B.6,9.29240871304357e-28,-0.930567851484255,0.444,0.507,3.20123480164351e-23,MAIT cell,INPP4B
CCNH.4,1.01108120566288e-27,0.347070059564558,0.474,0.384,3.48317475350861e-23,MAIT cell,CCNH
DIAPH1.4,1.24848161276822e-27,0.310691330194584,0.478,0.389,4.30101915598653e-23,MAIT cell,DIAPH1
TUT7.1,2.74816878555001e-27,0.456574568581192,0.287,0.21,9.4674414662198e-23,MAIT cell,TUT7
SNHG7.5,3.22802798512946e-27,-0.557070107575357,0.244,0.334,1.1120556408771e-22,MAIT cell,SNHG7
RARRES3.6,3.4796881058416e-27,-0.430676191227916,0.313,0.416,1.19875255246243e-22,MAIT cell,RARRES3
DNAJB6.5,3.60278746449226e-27,0.381029643814598,0.496,0.422,1.24116028151758e-22,MAIT cell,DNAJB6
MORF4L2.2,4.09162202429214e-27,0.470894290769935,0.34,0.262,1.40956378736864e-22,MAIT cell,MORF4L2
RPS26.1,4.1002749535562e-27,-0.512576869121343,0.871,0.864,1.41254472150011e-22,MAIT cell,RPS26
AC004687.1.5,6.49166287011414e-27,0.419488638092884,0.34,0.26,2.23637785875432e-22,MAIT cell,AC004687.1
SUPT3H.7,8.23260926923445e-27,0.267002556110533,0.419,0.33,2.83613389325127e-22,MAIT cell,SUPT3H
SATB1.7,1.15804704345696e-26,0.365811351558549,0.375,0.29,3.98947206470924e-22,MAIT cell,SATB1
RNF149.2,1.26196558498699e-26,0.290674701806133,0.419,0.332,4.34747144028016e-22,MAIT cell,RNF149
TERF2IP.2,1.35899474174657e-26,0.281980155698081,0.613,0.533,4.68173688531694e-22,MAIT cell,TERF2IP
SF3B5.4,1.65435709004311e-26,0.274249113013591,0.624,0.544,5.69926017519851e-22,MAIT cell,SF3B5
DNAJA1.1,1.84920743557666e-26,0.395074306897661,0.539,0.472,6.37051961556158e-22,MAIT cell,DNAJA1
MAP1LC3B.5,2.67269331567844e-26,0.330363049124451,0.5,0.419,9.20742847251221e-22,MAIT cell,MAP1LC3B
RASA3.2,4.06127676089867e-26,-0.60941300206598,0.342,0.427,1.39910984412959e-21,MAIT cell,RASA3
CORO7.4,4.81852838732279e-26,0.528146137447929,0.351,0.278,1.6599830294327e-21,MAIT cell,CORO7
NSD3.6,5.69480463979625e-26,-0.451837998604821,0.451,0.531,1.96186019840981e-21,MAIT cell,NSD3
TMEM173.7,8.27335616182968e-26,-0.690893913519152,0.184,0.262,2.85017119775032e-21,MAIT cell,TMEM173
PSMA6,9.57013299905844e-26,0.419086773829119,0.318,0.241,3.29691081817563e-21,MAIT cell,PSMA6
LIME1.6,1.15864265530256e-25,0.252125741184542,0.367,0.274,3.99152394751732e-21,MAIT cell,LIME1
DDIT4.3,1.28916378654784e-25,0.532515159825382,0.308,0.232,4.44116924465731e-21,MAIT cell,DDIT4
MPP7.6,1.37014504326685e-25,0.356729392794485,0.334,0.255,4.72014967405431e-21,MAIT cell,MPP7
BNIP3L.4,1.77339811668042e-25,-0.655662122667978,0.186,0.267,6.10935651196405e-21,MAIT cell,BNIP3L
PIK3R5.4,1.83981309191549e-25,0.270301904610524,0.373,0.287,6.33815610164886e-21,MAIT cell,PIK3R5
NFATC2.5,3.4379170655822e-25,0.372141080719747,0.341,0.264,1.18436242909307e-20,MAIT cell,NFATC2
BABAM2.3,4.09952132779106e-25,0.353378837397523,0.338,0.258,1.41228509742402e-20,MAIT cell,BABAM2
SMCHD1.5,4.43398074696089e-25,-0.505926216750833,0.607,0.666,1.52750636732803e-20,MAIT cell,SMCHD1
SQSTM1.3,5.50280422710976e-25,0.423111684754983,0.424,0.353,1.89571605623931e-20,MAIT cell,SQSTM1
MICOS10.1,5.50902727961741e-25,0.328440311148344,0.313,0.231,1.8978598978282e-20,MAIT cell,MICOS10
HNRNPF.3,8.99767098771856e-25,0.27153390558872,0.634,0.564,3.09969765526904e-20,MAIT cell,HNRNPF
RBIS,1.13473123886917e-24,0.388989569298951,0.263,0.19,3.90914911790429e-20,MAIT cell,RBIS
RNF19A.4,1.72216333103566e-24,0.263457642017177,0.417,0.334,5.93285267541786e-20,MAIT cell,RNF19A
KMT2E.1,2.02307140126666e-24,0.250371467693103,0.715,0.646,6.96948097736364e-20,MAIT cell,KMT2E
PABPC4.5,2.05056627977493e-24,-0.620397167281924,0.175,0.255,7.06420083382462e-20,MAIT cell,PABPC4
HNRNPAB,2.88155518775111e-24,0.504214545207987,0.269,0.202,9.92695762180257e-20,MAIT cell,HNRNPAB
SLC3A2.2,3.14992946270281e-24,0.41825162829544,0.352,0.28,1.08515069990112e-19,MAIT cell,SLC3A2
LMAN1.1,3.29439465720563e-24,0.478878155914471,0.304,0.235,1.13491895940734e-19,MAIT cell,LMAN1
TMX4.6,3.65232144129616e-24,0.388292924970666,0.329,0.252,1.25822473652653e-19,MAIT cell,TMX4
GPSM3.1,3.78453558801448e-24,-0.271228546533799,0.672,0.724,1.30377251007099e-19,MAIT cell,GPSM3
CITED2.4,4.42186592777148e-24,0.633481764142712,0.387,0.312,1.52333281211727e-19,MAIT cell,CITED2
SFI1.4,4.7740553908618e-24,-0.643856739037089,0.196,0.274,1.64466208215189e-19,MAIT cell,SFI1
SVIL.1,5.78466598397054e-24,0.488488644575652,0.251,0.185,1.99281743147785e-19,MAIT cell,SVIL
RPS6KA5.5,7.10334939854859e-24,0.381503883753246,0.343,0.267,2.44710386779999e-19,MAIT cell,RPS6KA5
CDK17.5,7.24192553488267e-24,0.477945628657833,0.36,0.286,2.49484334676708e-19,MAIT cell,CDK17
ANXA5.7,9.91088429225698e-24,0.278702514137847,0.395,0.309,3.41429963868253e-19,MAIT cell,ANXA5
CAPZA1.5,1.00768130489042e-23,0.262945615032196,0.573,0.5,3.4714620953475e-19,MAIT cell,CAPZA1
PTPN2.1,1.38551261749296e-23,0.306483657379766,0.446,0.364,4.77309096726325e-19,MAIT cell,PTPN2
IRF1.5,1.81795360249889e-23,0.251479446729601,0.532,0.447,6.26285016060867e-19,MAIT cell,IRF1
CRTC3.6,1.92968742238005e-23,-0.678615268026251,0.191,0.267,6.64777317009927e-19,MAIT cell,CRTC3
TLN1.5,1.94240357089083e-23,0.267495505656049,0.461,0.379,6.69158030171892e-19,MAIT cell,TLN1
REV3L.3,1.97538802537383e-23,0.409635962014433,0.331,0.258,6.80521174741285e-19,MAIT cell,REV3L
LINC00623.7,2.775436941288e-23,0.346700158660409,0.476,0.4,9.56138026273716e-19,MAIT cell,LINC00623
NDUFB7.4,3.33861545653968e-23,0.280544020567124,0.522,0.444,1.15015302477792e-18,MAIT cell,NDUFB7
BCAS3.4,3.56207767971729e-23,0.337910107019011,0.326,0.249,1.22713576066261e-18,MAIT cell,BCAS3
MACF1.2,3.76995745253628e-23,0.254763554034359,0.555,0.482,1.29875034239875e-18,MAIT cell,MACF1
NCOA2.5,4.39117145897843e-23,0.319312624837959,0.377,0.298,1.51275856761807e-18,MAIT cell,NCOA2
CPNE1.3,4.76411691790761e-23,0.388453562333219,0.374,0.3,1.64123827821917e-18,MAIT cell,CPNE1
RNF115.3,1.15709221689552e-22,0.403701718668105,0.328,0.258,3.98618268720505e-18,MAIT cell,RNF115
GATA3.5,1.29595677004762e-22,0.408422759596724,0.314,0.243,4.46457107281405e-18,MAIT cell,GATA3
GABARAPL2.4,1.45198102366623e-22,0.284007400018966,0.548,0.477,5.00207462653017e-18,MAIT cell,GABARAPL2
TMED9.4,1.67029238369636e-22,0.315703439147029,0.397,0.322,5.75415726183397e-18,MAIT cell,TMED9
GLIPR1.6,1.68238782696157e-22,0.278054300615265,0.372,0.289,5.79582606388262e-18,MAIT cell,GLIPR1
CD27.6,2.1642421665048e-22,-0.457621433898626,0.376,0.454,7.45581426360904e-18,MAIT cell,CD27
UBE2V1.2,2.74959648415564e-22,0.380370574155968,0.327,0.255,9.47235988791617e-18,MAIT cell,UBE2V1
